date,fund,return
2022-05-11,Equity Minimum Variance,0.00498573
2022-05-12,Equity Minimum Variance,0.00696074
2022-05-13,Equity Minimum Variance,0.00882894
2022-05-16,Equity Minimum Variance,0.00608668
2022-05-17,Equity Minimum Variance,-0.0044538
2022-05-18,Equity Minimum Variance,-0.02324219
2022-05-19,Equity Minimum Variance,-0.00615955
2022-05-20,Equity Minimum Variance,0.00224254
2022-05-23,Equity Minimum Variance,0.01399796
2022-05-24,Equity Minimum Variance,0.01091992
2022-05-25,Equity Minimum Variance,0.00305961
2022-05-26,Equity Minimum Variance,0.00536159
2022-05-27,Equity Minimum Variance,0.01120422
2022-05-31,Equity Minimum Variance,-0.00687181
2022-06-01,Equity Minimum Variance,-0.00691994
2022-06-02,Equity Minimum Variance,0.00756993
2022-06-03,Equity Minimum Variance,-0.00742425
2022-06-06,Equity Minimum Variance,-0.00374111
2022-06-07,Equity Minimum Variance,0.0073735
2022-06-08,Equity Minimum Variance,-0.01087495
2022-06-09,Equity Minimum Variance,-0.01980701
2022-06-10,Equity Minimum Variance,-0.01028939
2022-06-13,Equity Minimum Variance,-0.03167408
2022-06-14,Equity Minimum Variance,-0.01199013
2022-06-15,Equity Minimum Variance,0.00515484
2022-06-16,Equity Minimum Variance,-0.00904866
2022-06-17,Equity Minimum Variance,-0.00299724
2022-06-21,Equity Minimum Variance,0.02235205
2022-06-22,Equity Minimum Variance,0.0044037
2022-06-23,Equity Minimum Variance,0.01499226
2022-06-24,Equity Minimum Variance,0.01541684
2022-06-27,Equity Minimum Variance,-0.00288624
2022-06-28,Equity Minimum Variance,-0.01156603
2022-06-29,Equity Minimum Variance,0.00211183
2022-06-30,Equity Minimum Variance,-0.00518684
2022-07-01,Equity Minimum Variance,0.01378766
2022-07-05,Equity Minimum Variance,-0.00353283
2022-07-06,Equity Minimum Variance,0.00193704
2022-07-07,Equity Minimum Variance,0.00256293
2022-07-08,Equity Minimum Variance,-0.0024173
2022-07-11,Equity Minimum Variance,-0.00062408
2022-07-12,Equity Minimum Variance,-0.0051452
2022-07-13,Equity Minimum Variance,-0.00306838
2022-07-14,Equity Minimum Variance,-0.00144627
2022-07-15,Equity Minimum Variance,0.01193527
2022-07-18,Equity Minimum Variance,-0.0117013
2022-07-19,Equity Minimum Variance,0.0135332
2022-07-20,Equity Minimum Variance,-0.00608097
2022-07-21,Equity Minimum Variance,0.0009711
2022-07-22,Equity Minimum Variance,-0.00029889
2022-07-25,Equity Minimum Variance,0.00167155
2022-07-26,Equity Minimum Variance,-0.00240479
2022-07-27,Equity Minimum Variance,0.00391621
2022-07-28,Equity Minimum Variance,0.01074455
2022-07-29,Equity Minimum Variance,0.00400644
2022-08-01,Equity Minimum Variance,-0.00441219
2022-08-02,Equity Minimum Variance,-0.00860195
2022-08-03,Equity Minimum Variance,0.01048524
2022-08-04,Equity Minimum Variance,-0.00469592
2022-08-05,Equity Minimum Variance,-0.002594
2022-08-08,Equity Minimum Variance,0.00268813
2022-08-09,Equity Minimum Variance,0.00224247
2022-08-10,Equity Minimum Variance,0.00948518
2022-08-11,Equity Minimum Variance,-0.00116247
2022-08-12,Equity Minimum Variance,0.01551444
2022-08-15,Equity Minimum Variance,0.00840661
2022-08-16,Equity Minimum Variance,0.01202014
2022-08-17,Equity Minimum Variance,-0.00586592
2022-08-18,Equity Minimum Variance,-0.00206644
2022-08-19,Equity Minimum Variance,-0.00386191
2022-08-22,Equity Minimum Variance,-0.01482643
2022-08-23,Equity Minimum Variance,-0.00513134
2022-08-24,Equity Minimum Variance,-0.00055249
2022-08-25,Equity Minimum Variance,0.00779118
2022-08-26,Equity Minimum Variance,-0.02034864
2022-08-29,Equity Minimum Variance,-0.00513727
2022-08-30,Equity Minimum Variance,-0.00885301
2022-08-31,Equity Minimum Variance,-0.00533684
2022-09-01,Equity Minimum Variance,0.01154674
2022-09-02,Equity Minimum Variance,-0.01199356
2022-09-06,Equity Minimum Variance,-0.00373871
2022-09-07,Equity Minimum Variance,0.01765147
2022-09-08,Equity Minimum Variance,0.00071529
2022-09-09,Equity Minimum Variance,0.01051907
2022-09-12,Equity Minimum Variance,0.01080203
2022-09-13,Equity Minimum Variance,-0.02871739
2022-09-14,Equity Minimum Variance,0.00283333
2022-09-15,Equity Minimum Variance,-0.01152646
2022-09-16,Equity Minimum Variance,-0.00107532
2022-09-19,Equity Minimum Variance,0.00373465
2022-09-20,Equity Minimum Variance,-0.01315135
2022-09-21,Equity Minimum Variance,-0.01349192
2022-09-22,Equity Minimum Variance,0.00014584
2022-09-23,Equity Minimum Variance,-0.01532606
2022-09-26,Equity Minimum Variance,-0.01108139
2022-09-27,Equity Minimum Variance,-0.00698342
2022-09-28,Equity Minimum Variance,0.01890911
2022-09-29,Equity Minimum Variance,-0.02009153
2022-09-30,Equity Minimum Variance,-0.01673175
2022-10-03,Equity Minimum Variance,0.02559979
2022-10-04,Equity Minimum Variance,0.02032765
2022-10-05,Equity Minimum Variance,-0.00793941
2022-10-06,Equity Minimum Variance,-0.01273849
2022-10-07,Equity Minimum Variance,-0.01643626
2022-10-10,Equity Minimum Variance,0.00308219
2022-10-11,Equity Minimum Variance,0.00796642
2022-10-12,Equity Minimum Variance,-0.00829042
2022-10-13,Equity Minimum Variance,0.02193719
2022-10-14,Equity Minimum Variance,-0.01119898
2022-10-17,Equity Minimum Variance,0.01374797
2022-10-18,Equity Minimum Variance,0.01394181
2022-10-19,Equity Minimum Variance,-0.00895838
2022-10-20,Equity Minimum Variance,-0.00166644
2022-10-21,Equity Minimum Variance,0.02066908
2022-10-24,Equity Minimum Variance,0.01393326
2022-10-25,Equity Minimum Variance,0.01049664
2022-10-26,Equity Minimum Variance,0.01000984
2022-10-27,Equity Minimum Variance,0.00088565
2022-10-28,Equity Minimum Variance,0.02223756
2022-10-31,Equity Minimum Variance,-0.00809931
2022-11-01,Equity Minimum Variance,-0.0010265
2022-11-02,Equity Minimum Variance,-0.01270865
2022-11-03,Equity Minimum Variance,-0.00521187
2022-11-04,Equity Minimum Variance,0.01125566
2022-11-07,Equity Minimum Variance,0.00741174
2022-11-08,Equity Minimum Variance,0.0047347
2022-11-09,Equity Minimum Variance,-0.01112797
2022-11-10,Equity Minimum Variance,0.02824245
2022-11-11,Equity Minimum Variance,-0.00217503
2022-11-14,Equity Minimum Variance,-0.00571575
2022-11-15,Equity Minimum Variance,0.00947244
2022-11-16,Equity Minimum Variance,-0.00081775
2022-11-17,Equity Minimum Variance,0.00073554
2022-11-18,Equity Minimum Variance,0.00970209
2022-11-21,Equity Minimum Variance,0.0043832
2022-11-22,Equity Minimum Variance,0.00979507
2022-11-23,Equity Minimum Variance,0.00237787
2022-11-25,Equity Minimum Variance,0.00192849
2022-11-28,Equity Minimum Variance,-0.01033484
2022-11-29,Equity Minimum Variance,0.00298867
2022-11-30,Equity Minimum Variance,0.0177615
2022-12-01,Equity Minimum Variance,0.00212651
2022-12-02,Equity Minimum Variance,0.00236413
2022-12-05,Equity Minimum Variance,-0.01032144
2022-12-06,Equity Minimum Variance,-0.00694992
2022-12-07,Equity Minimum Variance,0.00216882
2022-12-08,Equity Minimum Variance,0.00424928
2022-12-09,Equity Minimum Variance,-0.01267555
2022-12-12,Equity Minimum Variance,0.01022843
2022-12-13,Equity Minimum Variance,0.00295775
2022-12-14,Equity Minimum Variance,-0.00181818
2022-12-15,Equity Minimum Variance,-0.01558923
2022-12-16,Equity Minimum Variance,-0.00776657
2022-12-19,Equity Minimum Variance,-0.00268048
2022-12-20,Equity Minimum Variance,0.00032689
2022-12-21,Equity Minimum Variance,0.01214338
2022-12-22,Equity Minimum Variance,-0.00463261
2022-12-23,Equity Minimum Variance,0.00456897
2022-12-27,Equity Minimum Variance,0.00218675
2022-12-28,Equity Minimum Variance,-0.01062041
2022-12-29,Equity Minimum Variance,0.0081664
2022-12-30,Equity Minimum Variance,-0.00134357
2023-01-03,Equity Minimum Variance,0.00324658
2023-01-04,Equity Minimum Variance,0.00950579
2023-01-05,Equity Minimum Variance,-0.00238444
2023-01-06,Equity Minimum Variance,0.01631733
2023-01-09,Equity Minimum Variance,-0.0124547
2023-01-10,Equity Minimum Variance,0.00256214
2023-01-11,Equity Minimum Variance,0.00356211
2023-01-12,Equity Minimum Variance,-0.00373609
2023-01-13,Equity Minimum Variance,0.00216793
2023-01-17,Equity Minimum Variance,-0.00667777
2023-01-18,Equity Minimum Variance,-0.0186919
2023-01-19,Equity Minimum Variance,-0.00409925
2023-01-20,Equity Minimum Variance,0.00931555
2023-01-23,Equity Minimum Variance,0.00347792
2023-01-24,Equity Minimum Variance,-0.00238245
2023-01-25,Equity Minimum Variance,0.00194888
2023-01-26,Equity Minimum Variance,0.00080521
2023-01-27,Equity Minimum Variance,-0.00288638
2023-01-30,Equity Minimum Variance,-0.0044083
2023-01-31,Equity Minimum Variance,0.00871382
2023-02-01,Equity Minimum Variance,-0.01077561
2023-02-02,Equity Minimum Variance,-0.00918114
2023-02-03,Equity Minimum Variance,-0.00856106
2023-02-06,Equity Minimum Variance,-0.00135917
2023-02-07,Equity Minimum Variance,0.00691831
2023-02-08,Equity Minimum Variance,-0.00811917
2023-02-09,Equity Minimum Variance,-0.00190036
2023-02-10,Equity Minimum Variance,0.01219771
2023-02-13,Equity Minimum Variance,0.00870899
2023-02-14,Equity Minimum Variance,-0.0074902
2023-02-15,Equity Minimum Variance,0.00080213
2023-02-16,Equity Minimum Variance,-0.0118824
2023-02-17,Equity Minimum Variance,0.01097811
2023-02-21,Equity Minimum Variance,-0.00613704
2023-02-22,Equity Minimum Variance,-0.00512229
2023-02-23,Equity Minimum Variance,0.00036375
2023-02-24,Equity Minimum Variance,-0.00584203
2023-02-27,Equity Minimum Variance,-8.527e-05
2023-02-28,Equity Minimum Variance,-0.00902635
2023-03-01,Equity Minimum Variance,-0.00315052
2023-03-02,Equity Minimum Variance,0.00811126
2023-03-03,Equity Minimum Variance,0.00701031
2023-03-06,Equity Minimum Variance,0.00593894
2023-03-07,Equity Minimum Variance,-0.01142025
2023-03-08,Equity Minimum Variance,-0.00472259
2023-03-09,Equity Minimum Variance,-0.01261519
2023-03-10,Equity Minimum Variance,-0.00480736
2023-03-13,Equity Minimum Variance,0.00627382
2023-03-14,Equity Minimum Variance,0.00900929
2023-03-15,Equity Minimum Variance,0.00250548
2023-03-16,Equity Minimum Variance,0.00297441
2023-03-17,Equity Minimum Variance,-0.010606
2023-03-20,Equity Minimum Variance,0.01245796
2023-03-21,Equity Minimum Variance,-0.00022244
2023-03-22,Equity Minimum Variance,-0.01557552
2023-03-23,Equity Minimum Variance,0.00551538
2023-03-24,Equity Minimum Variance,0.01626015
2023-03-27,Equity Minimum Variance,0.00419873
2023-03-28,Equity Minimum Variance,0.00067181
2023-03-29,Equity Minimum Variance,0.00728468
2023-03-30,Equity Minimum Variance,0.00381515
2023-03-31,Equity Minimum Variance,0.00889594
2023-04-03,Equity Minimum Variance,0.00762985
2023-04-04,Equity Minimum Variance,0.00372888
2023-04-05,Equity Minimum Variance,0.01367529
2023-04-06,Equity Minimum Variance,0.00040049
2023-04-10,Equity Minimum Variance,-0.00144321
2023-04-11,Equity Minimum Variance,-0.00088853
2023-04-12,Equity Minimum Variance,0.00035054
2023-04-13,Equity Minimum Variance,0.00866089
2023-04-14,Equity Minimum Variance,-0.00502698
2023-04-17,Equity Minimum Variance,0.00167154
2023-04-18,Equity Minimum Variance,-0.00134412
2023-04-19,Equity Minimum Variance,0.00079063
2023-04-20,Equity Minimum Variance,-0.00300005
2023-04-21,Equity Minimum Variance,0.00568005
2023-04-24,Equity Minimum Variance,0.00303551
2023-04-25,Equity Minimum Variance,-0.00342287
2023-04-26,Equity Minimum Variance,-0.01866731
2023-04-27,Equity Minimum Variance,0.0027073
2023-04-28,Equity Minimum Variance,0.00234243
2023-05-01,Equity Minimum Variance,0.00075733
2023-05-02,Equity Minimum Variance,-0.00987112
2023-05-03,Equity Minimum Variance,-0.0081083
2023-05-04,Equity Minimum Variance,-0.00022564
2023-05-05,Equity Minimum Variance,0.01099582
2023-05-08,Equity Minimum Variance,-0.0011726
2023-05-09,Equity Minimum Variance,-0.004144
2023-05-10,Equity Minimum Variance,-0.00107855
2023-05-11,Equity Minimum Variance,-0.00226078
2023-05-12,Equity Minimum Variance,0.00080398
2023-05-15,Equity Minimum Variance,-0.00258237
2023-05-16,Equity Minimum Variance,-0.01511087
2023-05-17,Equity Minimum Variance,-6.314e-05
2023-05-18,Equity Minimum Variance,0.00142315
2023-05-19,Equity Minimum Variance,0.00057407
2023-05-22,Equity Minimum Variance,-0.00525493
2023-05-23,Equity Minimum Variance,-0.00374732
2023-05-24,Equity Minimum Variance,-0.0057719
2023-05-25,Equity Minimum Variance,-0.01235163
2023-05-26,Equity Minimum Variance,-0.00057336
2023-05-30,Equity Minimum Variance,-0.00422117
2023-05-31,Equity Minimum Variance,0.00632412
2023-06-01,Equity Minimum Variance,-0.00356009
2023-06-02,Equity Minimum Variance,0.01114777
2023-06-05,Equity Minimum Variance,0.00211058
2023-06-06,Equity Minimum Variance,-0.00631294
2023-06-07,Equity Minimum Variance,0.00283846
2023-06-08,Equity Minimum Variance,0.00782495
2023-06-09,Equity Minimum Variance,-0.00087991
2023-06-12,Equity Minimum Variance,-0.00133078
2023-06-13,Equity Minimum Variance,0.00580875
2023-06-14,Equity Minimum Variance,-3.975e-05
2023-06-15,Equity Minimum Variance,0.01001409
2023-06-16,Equity Minimum Variance,0.00203053
2023-06-20,Equity Minimum Variance,-0.008978
2023-06-21,Equity Minimum Variance,-0.00155769
2023-06-22,Equity Minimum Variance,0.00492307
2023-06-23,Equity Minimum Variance,-0.00632903
2023-06-26,Equity Minimum Variance,0.0029526
2023-06-27,Equity Minimum Variance,0.00122519
2023-06-28,Equity Minimum Variance,-0.00376979
2023-06-29,Equity Minimum Variance,0.00093117
2023-06-30,Equity Minimum Variance,0.00865735
2023-07-03,Equity Minimum Variance,0.00494598
2023-07-05,Equity Minimum Variance,0.00085167
2023-07-06,Equity Minimum Variance,-0.00954005
2023-07-07,Equity Minimum Variance,-0.01182304
2023-07-10,Equity Minimum Variance,0.00434948
2023-07-11,Equity Minimum Variance,0.01067319
2023-07-12,Equity Minimum Variance,0.00162807
2023-07-13,Equity Minimum Variance,0.0014101
2023-07-14,Equity Minimum Variance,0.00158673
2023-07-17,Equity Minimum Variance,-0.00428573
2023-07-18,Equity Minimum Variance,0.00323611
2023-07-19,Equity Minimum Variance,0.00580524
2023-07-20,Equity Minimum Variance,0.01210403
2023-07-21,Equity Minimum Variance,0.00784749
2023-07-24,Equity Minimum Variance,-0.00013101
2023-07-25,Equity Minimum Variance,-0.00165212
2023-07-26,Equity Minimum Variance,0.00159925
2023-07-27,Equity Minimum Variance,-0.00497733
2023-07-28,Equity Minimum Variance,0.00250157
2023-07-31,Equity Minimum Variance,-0.00207009
2023-08-01,Equity Minimum Variance,-0.00785264
2023-08-02,Equity Minimum Variance,-0.00929822
2023-08-03,Equity Minimum Variance,-0.00788306
2023-08-04,Equity Minimum Variance,0.00066819
2023-08-07,Equity Minimum Variance,0.01250003
2023-08-08,Equity Minimum Variance,-0.00024776
2023-08-09,Equity Minimum Variance,0.00121013
2023-08-10,Equity Minimum Variance,-0.00028595
2023-08-11,Equity Minimum Variance,0.00582892
2023-08-14,Equity Minimum Variance,-0.00211357
2023-08-15,Equity Minimum Variance,-0.00670939
2023-08-16,Equity Minimum Variance,-0.00339331
2023-08-17,Equity Minimum Variance,-0.00500195
2023-08-18,Equity Minimum Variance,0.00169811
2023-08-21,Equity Minimum Variance,-0.00277947
2023-08-22,Equity Minimum Variance,-0.00455405
2023-08-23,Equity Minimum Variance,0.00952632
2023-08-24,Equity Minimum Variance,-0.00861783
2023-08-25,Equity Minimum Variance,0.00261425
2023-08-28,Equity Minimum Variance,0.00305403
2023-08-29,Equity Minimum Variance,0.00688794
2023-08-30,Equity Minimum Variance,0.00078545
2023-08-31,Equity Minimum Variance,-0.00528443
2023-09-01,Equity Minimum Variance,0.00078125
2023-09-05,Equity Minimum Variance,-0.00996562
2023-09-06,Equity Minimum Variance,-0.00348207
2023-09-07,Equity Minimum Variance,0.00795098
2023-09-08,Equity Minimum Variance,0.00698818
2023-09-11,Equity Minimum Variance,0.00330949
2023-09-12,Equity Minimum Variance,-0.00129278
2023-09-13,Equity Minimum Variance,0.00158991
2023-09-14,Equity Minimum Variance,0.01073522
2023-09-15,Equity Minimum Variance,-0.00779695
2023-09-18,Equity Minimum Variance,0.00112415
2023-09-19,Equity Minimum Variance,0.00037924
2023-09-20,Equity Minimum Variance,0.00338484
2023-09-21,Equity Minimum Variance,-0.01249574
2023-09-22,Equity Minimum Variance,-0.00146032
2023-09-25,Equity Minimum Variance,0.00035609
2023-09-26,Equity Minimum Variance,-0.00700301
2023-09-27,Equity Minimum Variance,-0.00655247
2023-09-28,Equity Minimum Variance,0.00124768
2023-09-29,Equity Minimum Variance,-0.005408
2023-10-02,Equity Minimum Variance,-0.01016284
2023-10-03,Equity Minimum Variance,-0.00670102
2023-10-04,Equity Minimum Variance,0.00651072
2023-10-05,Equity Minimum Variance,-0.00382125
2023-10-06,Equity Minimum Variance,0.00438356
2023-10-09,Equity Minimum Variance,0.00758317
2023-10-10,Equity Minimum Variance,0.00735257
2023-10-11,Equity Minimum Variance,0.00533493
2023-10-12,Equity Minimum Variance,-0.00331799
2023-10-13,Equity Minimum Variance,0.00414873
2023-10-16,Equity Minimum Variance,0.00612387
2023-10-17,Equity Minimum Variance,0.00461968
2023-10-18,Equity Minimum Variance,-0.00727273
2023-10-19,Equity Minimum Variance,-0.00790335
2023-10-20,Equity Minimum Variance,-0.00160561
2023-10-23,Equity Minimum Variance,-0.00655394
2023-10-24,Equity Minimum Variance,0.0105336
2023-10-25,Equity Minimum Variance,-0.00602309
2023-10-26,Equity Minimum Variance,-0.00216806
2023-10-27,Equity Minimum Variance,-0.01883809
2023-10-30,Equity Minimum Variance,0.00338482
2023-10-31,Equity Minimum Variance,0.00265892
2023-11-01,Equity Minimum Variance,0.00585971
2023-11-02,Equity Minimum Variance,0.01654418
2023-11-03,Equity Minimum Variance,0.00309785
2023-11-06,Equity Minimum Variance,-0.00166601
2023-11-07,Equity Minimum Variance,-0.00105106
2023-11-08,Equity Minimum Variance,-0.00198083
2023-11-09,Equity Minimum Variance,-0.01293886
2023-11-10,Equity Minimum Variance,0.00509566
2023-11-13,Equity Minimum Variance,0.00198309
2023-11-14,Equity Minimum Variance,0.01041178
2023-11-15,Equity Minimum Variance,0.00321619
2023-11-16,Equity Minimum Variance,-0.00939064
2023-11-17,Equity Minimum Variance,-0.00024482
2023-11-20,Equity Minimum Variance,0.00380928
2023-11-21,Equity Minimum Variance,0.00176447
2023-11-22,Equity Minimum Variance,0.00024269
2023-11-24,Equity Minimum Variance,0.00376104
2023-11-27,Equity Minimum Variance,0.00016994
2023-11-28,Equity Minimum Variance,0.00164014
2023-11-29,Equity Minimum Variance,-0.00047685
2023-11-30,Equity Minimum Variance,0.00968668
2023-12-01,Equity Minimum Variance,0.00570414
2023-12-04,Equity Minimum Variance,0.0032388
2023-12-05,Equity Minimum Variance,0.0011208
2023-12-06,Equity Minimum Variance,-0.00188819
2023-12-07,Equity Minimum Variance,-0.00329722
2023-12-08,Equity Minimum Variance,-0.00080685
2023-12-11,Equity Minimum Variance,0.00540591
2023-12-12,Equity Minimum Variance,0.00310425
2023-12-13,Equity Minimum Variance,0.02034444
2023-12-14,Equity Minimum Variance,-0.00126188
2023-12-15,Equity Minimum Variance,-0.00691285
2023-12-18,Equity Minimum Variance,0.00218085
2023-12-19,Equity Minimum Variance,0.00445122
2023-12-20,Equity Minimum Variance,-0.01288345
2023-12-21,Equity Minimum Variance,0.00779981
2023-12-22,Equity Minimum Variance,0.00841454
2023-12-26,Equity Minimum Variance,0.00108415
2023-12-27,Equity Minimum Variance,0.00280027
2023-12-28,Equity Minimum Variance,0.00189671
2023-12-29,Equity Minimum Variance,-0.00051056
2022-01-03,Equity Maximum Sharpe,-0.00023099
2022-01-04,Equity Maximum Sharpe,-0.00351702
2022-01-05,Equity Maximum Sharpe,-0.01322861
2022-01-06,Equity Maximum Sharpe,-0.00282571
2022-01-07,Equity Maximum Sharpe,-0.01449436
2022-01-10,Equity Maximum Sharpe,0.00026372
2022-01-11,Equity Maximum Sharpe,0.00824571
2022-01-12,Equity Maximum Sharpe,0.009824
2022-01-13,Equity Maximum Sharpe,-0.02011566
2022-01-14,Equity Maximum Sharpe,0.00159176
2022-01-18,Equity Maximum Sharpe,-0.01614345
2022-01-19,Equity Maximum Sharpe,-0.00833007
